ID_ESTRUCTURA,ID_PLAN,ID_ASIGNATURA,TIPO,ID_SEMESTRE,LABORATORIO
14311776,1431,1776,OBL,7,0
14311777,1431,1777,OBL,7,0
14311874,1431,1874,OBL,8,0
14311875,1431,1875,OBL,8,0
14311876,1431,1876,OBL,8,0
14311877,1431,1877,OBL,8,0
14311878,1431,1878,OBL,8,0
14310947,1431,0947,OBL,9,0
14311972,1431,1972,OBL,9,0
14311974,1431,1974,OBL,9,0
14311975,1431,1975,OBL,9,0
14310640,1431,0640,OPT,0,0
14310675,1431,0675,OPT,0,0
14310755,1431,0755,OPT,0,0
14310758,1431,0758,OPT,0,0
14310917,1431,0917,OPT,0,0
14310963,1431,0963,OPT,0,0
14312050,1431,2050,OPT,0,0
14312051,1431,2051,OPT,0,0
14312053,1431,2053,OPT,0,0
14312054,1431,2054,OPT,0,0
14312055,1431,2055,OPT,0,0
14312059,1431,2059,OPT,0,0
14310953,1431,0953,OPT,0,0
14311416,1431,1416,OPT,0,0
14312010,1431,2010,OPT,0,0
14321100,1432,1100,OBL,1,0
14321102,1432,1102,OBL,1,0
14321107,1432,1107,OBL,1,0
14321108,1432,1108,OBL,1,0
14321109,1432,1109,OBL,1,0
14320062,1432,0062,OBL,2,0
14320065,1432,0065,OBL,2,0
14321112,1432,1112,OBL,2,0
14321207,1432,1207,OBL,2,0
14321211,1432,1211,OBL,2,0
14320063,1432,0063,OBL,3,0
14320066,1432,0066,OBL,3,0
14321306,1432,1306,OBL,3,0
14321312,1432,1312,OBL,3,0
14321314,1432,1314,OBL,3,0
14320071,1432,0071,OBL,4,0
14320712,1432,0712,OBL,4,0
14321418,1432,1418,OBL,4,0
14321420,1432,1420,OBL,4,0
14321748,1432,1748,OBL,4,0
14321560,1432,1560,OBL,5,0
14321561,1432,1561,OBL,5,0
14321562,1432,1562,OBL,5,0
14321563,1432,1563,OBL,5,0
14321564,1432,1564,OBL,5,0
14321565,1432,1565,OBL,5,0
14321680,1432,1680,OBL,6,0
14321681,1432,1681,OBL,6,0
14321682,1432,1682,OBL,6,0
14321683,1432,1683,OBL,6,0
14321684,1432,1684,OBL,6,0
14322188,1432,2188,OBL,6,0
14320762,1432,0762,OBL,7,0
14321773,1432,1773,OBL,7,0
14321774,1432,1774,OBL,7,0
14321775,1432,1775,OBL,7,0
14321776,1432,1776,OBL,7,0
14321777,1432,1777,OBL,7,0
14321874,1432,1874,OBL,8,0
14321875,1432,1875,OBL,8,0
14321876,1432,1876,OBL,8,0
14321877,1432,1877,OBL,8,0
14321878,1432,1878,OBL,8,0
14320947,1432,0947,OBL,9,0
14321972,1432,1972,OBL,9,0
14321974,1432,1974,OBL,9,0
14321975,1432,1975,OBL,9,0
14320213,1432,0213,OPT,0,0
14320755,1432,0755,OPT,0,0
14320917,1432,0917,OPT,0,0
14320954,1432,0954,OPT,0,0
14320963,1432,0963,OPT,0,0
14322048,1432,2048,OPT,0,0
14322049,1432,2049,OPT,0,0
14322057,1432,2057,OPT,0,0
14322059,1432,2059,OPT,0,0
14320953,1432,0953,OPT,0,0
14321416,1432,1416,OPT,0,0
14322010,1432,2010,OPT,0,0
14331100,1433,1100,OBL,1,0
14331102,1433,1102,OBL,1,0
14331107,1433,1107,OBL,1,0
14331108,1433,1108,OBL,1,0
14331109,1433,1109,OBL,1,0
14330062,1433,0062,OBL,2,0
14330065,1433,0065,OBL,2,0
14331112,1433,1112,OBL,2,0
14331207,1433,1207,OBL,2,0
14331211,1433,1211,OBL,2,0
14330063,1433,0063,OBL,3,0
14330066,1433,0066,OBL,3,0
14331306,1433,1306,OBL,3,0
14331312,1433,1312,OBL,3,0
14331314,1433,1314,OBL,3,0
14330071,1433,0071,OBL,4,0
14330712,1433,0712,OBL,4,0
14331418,1433,1418,OBL,4,0
14331420,1433,1420,OBL,4,0
14331748,1433,1748,OBL,4,0
14331560,1433,1560,OBL,5,0
14331561,1433,1561,OBL,5,0
14331562,1433,1562,OBL,5,0
14331563,1433,1563,OBL,5,0
14331564,1433,1564,OBL,5,0
14331565,1433,1565,OBL,5,0
14331680,1433,1680,OBL,6,0
14331681,1433,1681,OBL,6,0
14331682,1433,1682,OBL,6,0
14331683,1433,1683,OBL,6,0
14331684,1433,1684,OBL,6,0
14332188,1433,2188,OBL,6,0
14330762,1433,0762,OBL,7,0
14331773,1433,1773,OBL,7,0
14331774,1433,1774,OBL,7,0
14331775,1433,1775,OBL,7,0
14331776,1433,1776,OBL,7,0
14331777,1433,1777,OBL,7,0
14331874,1433,1874,OBL,8,0
14331875,1433,1875,OBL,8,0
14331876,1433,1876,OBL,8,0
14331877,1433,1877,OBL,8,0
14331878,1433,1878,OBL,8,0
14330947,1433,0947,OBL,9,0
14331972,1433,1972,OBL,9,0
14331974,1433,1974,OBL,9,0
14331975,1433,1975,OBL,9,0
14330755,1433,0755,OPT,0,0
14330917,1433,0917,OPT,0,0
14330944,1433,0944,OPT,0,0
14330946,1433,0946,OPT,0,0
14330963,1433,0963,OPT,0,0
14332052,1433,2052,OPT,0,0
14332059,1433,2059,OPT,0,0
14330953,1433,0953,OPT,0,0
14331416,1433,1416,OPT,0,0
14332010,1433,2010,OPT,0,0
14291100,1429,1100,OBL,1,0
14291102,1429,1102,OBL,1,0
14291107,1429,1107,OBL,1,0
14291108,1429,1108,OBL,1,0
14291109,1429,1109,OBL,1,0
14290062,1429,0062,OBL,2,0
14290065,1429,0065,OBL,2,0
14291112,1429,1112,OBL,2,0
14291207,1429,1207,OBL,2,0
14291211,1429,1211,OBL,2,0
14290063,1429,0063,OBL,3,0
14290066,1429,0066,OBL,3,0
14291306,1429,1306,OBL,3,0
14291312,1429,1312,OBL,3,0
14291314,1429,1314,OBL,3,0
14290071,1429,0071,OBL,4,0
14290712,1429,0712,OBL,4,0
14291418,1429,1418,OBL,4,0
14291420,1429,1420,OBL,4,0
14291748,1429,1748,OBL,4,0
14291560,1429,1560,OBL,5,0
14291561,1429,1561,OBL,5,0
14291562,1429,1562,OBL,5,0
14291563,1429,1563,OBL,5,0
14291564,1429,1564,OBL,5,0
14291565,1429,1565,OBL,5,0
14291680,1429,1680,OBL,6,0
14291681,1429,1681,OBL,6,0
14291682,1429,1682,OBL,6,0
14291683,1429,1683,OBL,6,0
14291684,1429,1684,OBL,6,0
14292188,1429,2188,OBL,6,0
14290762,1429,0762,OBL,7,0
14291773,1429,1773,OBL,7,0
14291774,1429,1774,OBL,7,0
14291775,1429,1775,OBL,7,0
14291776,1429,1776,OBL,7,0
14291777,1429,1777,OBL,7,0
14291874,1429,1874,OBL,8,0
14291875,1429,1875,OBL,8,0
14291876,1429,1876,OBL,8,0
14291877,1429,1877,OBL,8,0
14291878,1429,1878,OBL,8,0
14290947,1429,0947,OBL,9,0
14291972,1429,1972,OBL,9,0
14291974,1429,1974,OBL,9,0
14291975,1429,1975,OBL,9,0
14290953,1429,0953,OPT,0,0
14291416,1429,1416,OPT,0,0
14292010,1429,2010,OPT,0,0
14301100,1430,1100,OBL,1,0
14301102,1430,1102,OBL,1,0
14301107,1430,1107,OBL,1,0
14301108,1430,1108,OBL,1,0
14301109,1430,1109,OBL,1,0
14300062,1430,0062,OBL,2,0
14300065,1430,0065,OBL,2,0
14301112,1430,1112,OBL,2,0
14301207,1430,1207,OBL,2,0
14301211,1430,1211,OBL,2,0
14300063,1430,0063,OBL,3,0
14300066,1430,0066,OBL,3,0
14301306,1430,1306,OBL,3,0
14301312,1430,1312,OBL,3,0
14301314,1430,1314,OBL,3,0
14300071,1430,0071,OBL,4,0
14300712,1430,0712,OBL,4,0
14301418,1430,1418,OBL,4,0
14301420,1430,1420,OBL,4,0
14301748,1430,1748,OBL,4,0
14301560,1430,1560,OBL,5,0
14301561,1430,1561,OBL,5,0
14301562,1430,1562,OBL,5,0
14301563,1430,1563,OBL,5,0
14301564,1430,1564,OBL,5,0
14301565,1430,1565,OBL,5,0
14301680,1430,1680,OBL,6,0
14301681,1430,1681,OBL,6,0
14301682,1430,1682,OBL,6,0
14301683,1430,1683,OBL,6,0
14301684,1430,1684,OBL,6,0
14302188,1430,2188,OBL,6,0
14300762,1430,0762,OBL,7,0
14301773,1430,1773,OBL,7,0
14301774,1430,1774,OBL,7,0
14301775,1430,1775,OBL,7,0
14301776,1430,1776,OBL,7,0
14301777,1430,1777,OBL,7,0
14301874,1430,1874,OBL,8,0
14301875,1430,1875,OBL,8,0
14301876,1430,1876,OBL,8,0
14301877,1430,1877,OBL,8,0
14301878,1430,1878,OBL,8,0
14300947,1430,0947,OBL,9,0
14301972,1430,1972,OBL,9,0
14301974,1430,1974,OBL,9,0
14301975,1430,1975,OBL,9,0
14300530,1430,0530,OPT,0,0
14300755,1430,0755,OPT,0,0
14300758,1430,0758,OPT,0,0
14300917,1430,0917,OPT,0,0
14300963,1430,0963,OPT,0,0
14302056,1430,2056,OPT,0,0
14302059,1430,2059,OPT,0,0
14300953,1430,0953,OPT,0,0
14301416,1430,1416,OPT,0,0
14302010,1430,2010,OPT,0,0
14311100,1431,1100,OBL,1,0
14311102,1431,1102,OBL,1,0
14311107,1431,1107,OBL,1,0
14311108,1431,1108,OBL,1,0
14311109,1431,1109,OBL,1,0
14310062,1431,0062,OBL,2,0
14310065,1431,0065,OBL,2,0
14311112,1431,1112,OBL,2,0
14311207,1431,1207,OBL,2,0
14311211,1431,1211,OBL,2,0
14310063,1431,0063,OBL,3,0
14310066,1431,0066,OBL,3,0
14311306,1431,1306,OBL,3,0
14311312,1431,1312,OBL,3,0
14311314,1431,1314,OBL,3,0
14310071,1431,0071,OBL,4,0
14310712,1431,0712,OBL,4,0
14311418,1431,1418,OBL,4,0
14311420,1431,1420,OBL,4,0
14311748,1431,1748,OBL,4,0
14311560,1431,1560,OBL,5,0
14311561,1431,1561,OBL,5,0
14311562,1431,1562,OBL,5,0
14311563,1431,1563,OBL,5,0
14311564,1431,1564,OBL,5,0
14311565,1431,1565,OBL,5,0
14311680,1431,1680,OBL,6,0
14311681,1431,1681,OBL,6,0
14311682,1431,1682,OBL,6,0
14311683,1431,1683,OBL,6,0
14311684,1431,1684,OBL,6,0
14312188,1431,2188,OBL,6,0
14310762,1431,0762,OBL,7,0
14311773,1431,1773,OBL,7,0
14311774,1431,1774,OBL,7,0
14311775,1431,1775,OBL,7,0
14311776,1431,1776,OBL,7,0
14311777,1431,1777,OBL,7,0
14311874,1431,1874,OBL,8,0
14311875,1431,1875,OBL,8,0
14311876,1431,1876,OBL,8,0
14311877,1431,1877,OBL,8,0
14311878,1431,1878,OBL,8,0
14310947,1431,0947,OBL,9,0
14311972,1431,1972,OBL,9,0
14311974,1431,1974,OBL,9,0
14311975,1431,1975,OBL,9,0
14310640,1431,0640,OPT,0,0
14310675,1431,0675,OPT,0,0
14310755,1431,0755,OPT,0,0
14310758,1431,0758,OPT,0,0
14310917,1431,0917,OPT,0,0
14310963,1431,0963,OPT,0,0
14312050,1431,2050,OPT,0,0
14312051,1431,2051,OPT,0,0
14312053,1431,2053,OPT,0,0
14312054,1431,2054,OPT,0,0
14312055,1431,2055,OPT,0,0
14312059,1431,2059,OPT,0,0
14310953,1431,0953,OPT,0,0
14311416,1431,1416,OPT,0,0
14312010,1431,2010,OPT,0,0
14321100,1432,1100,OBL,1,0
14321102,1432,1102,OBL,1,0
14321107,1432,1107,OBL,1,0
14321108,1432,1108,OBL,1,0
14321109,1432,1109,OBL,1,0
14320062,1432,0062,OBL,2,0
14320065,1432,0065,OBL,2,0
14321112,1432,1112,OBL,2,0
14321207,1432,1207,OBL,2,0
14321211,1432,1211,OBL,2,0
14320063,1432,0063,OBL,3,0
14320066,1432,0066,OBL,3,0
14321306,1432,1306,OBL,3,0
14321312,1432,1312,OBL,3,0
14321314,1432,1314,OBL,3,0
14320071,1432,0071,OBL,4,0
14320712,1432,0712,OBL,4,0
14321418,1432,1418,OBL,4,0
14321420,1432,1420,OBL,4,0
14321748,1432,1748,OBL,4,0
14321560,1432,1560,OBL,5,0
14321561,1432,1561,OBL,5,0
14321562,1432,1562,OBL,5,0
14321563,1432,1563,OBL,5,0
14321564,1432,1564,OBL,5,0
14321565,1432,1565,OBL,5,0
14321680,1432,1680,OBL,6,0
14321681,1432,1681,OBL,6,0
14321682,1432,1682,OBL,6,0
14321683,1432,1683,OBL,6,0
14321684,1432,1684,OBL,6,0
14322188,1432,2188,OBL,6,0
14320762,1432,0762,OBL,7,0
14321773,1432,1773,OBL,7,0
14321774,1432,1774,OBL,7,0
14321775,1432,1775,OBL,7,0
14321776,1432,1776,OBL,7,0
14321777,1432,1777,OBL,7,0
14321874,1432,1874,OBL,8,0
14321875,1432,1875,OBL,8,0
14321876,1432,1876,OBL,8,0
14321877,1432,1877,OBL,8,0
14321878,1432,1878,OBL,8,0
14320947,1432,0947,OBL,9,0
14321972,1432,1972,OBL,9,0
14321974,1432,1974,OBL,9,0
14321975,1432,1975,OBL,9,0
14320213,1432,0213,OPT,0,0
14320755,1432,0755,OPT,0,0
14320917,1432,0917,OPT,0,0
14320954,1432,0954,OPT,0,0
14320963,1432,0963,OPT,0,0
14322048,1432,2048,OPT,0,0
14322049,1432,2049,OPT,0,0
14322057,1432,2057,OPT,0,0
14322059,1432,2059,OPT,0,0
14320953,1432,0953,OPT,0,0
14321416,1432,1416,OPT,0,0
14322010,1432,2010,OPT,0,0
14331100,1433,1100,OBL,1,0
14331102,1433,1102,OBL,1,0
14331107,1433,1107,OBL,1,0
14331108,1433,1108,OBL,1,0
14331109,1433,1109,OBL,1,0
14330062,1433,0062,OBL,2,0
14330065,1433,0065,OBL,2,0
14331112,1433,1112,OBL,2,0
14331207,1433,1207,OBL,2,0
14331211,1433,1211,OBL,2,0
14330063,1433,0063,OBL,3,0
14330066,1433,0066,OBL,3,0
14331306,1433,1306,OBL,3,0
14331312,1433,1312,OBL,3,0
14331314,1433,1314,OBL,3,0
14330071,1433,0071,OBL,4,0
14330712,1433,0712,OBL,4,0
14331418,1433,1418,OBL,4,0
14331420,1433,1420,OBL,4,0
14331748,1433,1748,OBL,4,0
14331560,1433,1560,OBL,5,0
14331561,1433,1561,OBL,5,0
14331562,1433,1562,OBL,5,0
14331563,1433,1563,OBL,5,0
14331564,1433,1564,OBL,5,0
14331565,1433,1565,OBL,5,0
14331680,1433,1680,OBL,6,0
14331681,1433,1681,OBL,6,0
14331682,1433,1682,OBL,6,0
14331683,1433,1683,OBL,6,0
14331684,1433,1684,OBL,6,0
14332188,1433,2188,OBL,6,0
14330762,1433,0762,OBL,7,0
14331773,1433,1773,OBL,7,0
14331774,1433,1774,OBL,7,0
14331775,1433,1775,OBL,7,0
14331776,1433,1776,OBL,7,0
14331777,1433,1777,OBL,7,0
14331874,1433,1874,OBL,8,0
14331875,1433,1875,OBL,8,0
14331876,1433,1876,OBL,8,0
14331877,1433,1877,OBL,8,0
14331878,1433,1878,OBL,8,0
14330947,1433,0947,OBL,9,0
14331972,1433,1972,OBL,9,0
14331974,1433,1974,OBL,9,0
14331975,1433,1975,OBL,9,0
14330755,1433,0755,OPT,0,0
14330917,1433,0917,OPT,0,0
14330944,1433,0944,OPT,0,0
14330946,1433,0946,OPT,0,0
14330963,1433,0963,OPT,0,0
14332052,1433,2052,OPT,0,0
14332059,1433,2059,OPT,0,0
14330953,1433,0953,OPT,0,0
14331416,1433,1416,OPT,0,0
14332010,1433,2010,OPT,0,0
20451120,2045,1120,OBL,1,0
20451121,2045,1121,OBL,1,0
20451122,2045,1122,OBL,1,0
20451123,2045,1123,OBL,1,0
20451130,2045,1130,OBL,1,0
20451124,2045,1124,OBL,2,0
20451220,2045,1220,OBL,2,0
20451221,2045,1221,OBL,2,0
20451227,2045,1227,OBL,2,0
20451228,2045,1228,OBL,2,0
20451138,2045,1138,OBL,3,0
20451222,2045,1222,OBL,3,0
20451321,2045,1321,OBL,3,0
20451323,2045,1323,OBL,3,0
20451325,2045,1325,OBL,3,0
20451424,2045,1424,OBL,3,0
20451436,2045,1436,OBL,3,0
20451414,2045,1414,OBL,4,0
20451433,2045,1433,OBL,4,0
20451451,2045,1451,OBL,4,0
20451452,2045,1452,OBL,4,0
20451453,2045,1453,OBL,4,0
20451454,2045,1454,OBL,4,0
20451458,2045,1458,OBL,5,0
20451459,2045,1459,OBL,5,0
20451460,2045,1460,OBL,5,0
20451461,2045,1461,OBL,5,0
20451462,2045,1462,OBL,5,0
20451463,2045,1463,OBL,5,0
20450109,2045,0109,OBL,6,0
20451413,2045,1413,OBL,6,0
20451467,2045,1467,OBL,6,0
20451469,2045,1469,OBL,6,0
20451470,2045,1470,OBL,6,0
20451682,2045,1682,OBL,6,0
20451052,2045,1052,OBL,7,0
20451773,2045,1773,OBL,7,0
20451774,2045,1774,OBL,7,0
20452704,2045,2704,OBL,7,0
20452705,2045,2705,OBL,7,0
20452706,2045,2706,OBL,7,0
20451874,2045,1874,OBL,8,0
20451875,2045,1875,OBL,8,0
20452080,2045,2080,OBL,8,0
20452813,2045,2813,OBL,8,0
20452814,2045,2814,OBL,8,0
20451059,2045,1059,OBL,9,0
20451974,2045,1974,OBL,9,0
20452962,2045,2962,OBL,9,0
20452963,2045,2963,OBL,9,0
20451055,2045,1055,OPT,0,0
20451789,2045,1789,OPT,0,0
20451790,2045,1790,OPT,0,0
20451791,2045,1791,OPT,0,0
20451792,2045,1792,OPT,0,0
20451793,2045,1793,OPT,0,0
20451794,2045,1794,OPT,0,0
20451795,2045,1795,OPT,0,0
20451796,2045,1796,OPT,0,0
40491120,4049,1120,OBL,1,0
40491121,4049,1121,OBL,1,0
40491122,4049,1122,OBL,1,0
40491123,4049,1123,OBL,1,0
40491130,4049,1130,OBL,1,0
40491124,4049,1124,OBL,2,0
40491220,4049,1220,OBL,2,0
40491221,4049,1221,OBL,2,0
40491227,4049,1227,OBL,2,0
40491228,4049,1228,OBL,2,0
40491138,4049,1138,OBL,3,0
40491222,4049,1222,OBL,3,0
40491321,4049,1321,OBL,3,0
40491323,4049,1323,OBL,3,0
40491325,4049,1325,OBL,3,0
40491424,4049,1424,OBL,3,0
40491436,4049,1436,OBL,3,0
40491414,4049,1414,OBL,4,0
40491433,4049,1433,OBL,4,0
40491451,4049,1451,OBL,4,0
40491452,4049,1452,OBL,4,0
40491453,4049,1453,OBL,4,0
40491454,4049,1454,OBL,4,0
40491458,4049,1458,OBL,5,0
40491459,4049,1459,OBL,5,0
40491460,4049,1460,OBL,5,0
40491461,4049,1461,OBL,5,0
40491462,4049,1462,OBL,5,0
40491463,4049,1463,OBL,5,0
40490109,4049,0109,OBL,6,0
40491413,4049,1413,OBL,6,0
40491467,4049,1467,OBL,6,0
40491469,4049,1469,OBL,6,0
40491470,4049,1470,OBL,6,0
40491682,4049,1682,OBL,6,0
40491052,4049,1052,OBL,7,0
40491773,4049,1773,OBL,7,0
40491774,4049,1774,OBL,7,0
40492704,4049,2704,OBL,7,0
40492705,4049,2705,OBL,7,0
40492706,4049,2706,OBL,7,0
40491874,4049,1874,OBL,8,0
40491875,4049,1875,OBL,8,0
40492080,4049,2080,OBL,8,0
40492813,4049,2813,OBL,8,0
40492814,4049,2814,OBL,8,0
40491059,4049,1059,OBL,9,0
40491974,4049,1974,OBL,9,0
40492962,4049,2962,OBL,9,0
40492963,4049,2963,OBL,9,0
40492300,4049,2300,OPT,0,0
40492301,4049,2301,OPT,0,0
40492302,4049,2302,OPT,0,0
40492303,4049,2303,OPT,0,0
40492304,4049,2304,OPT,0,0
40492305,4049,2305,OPT,0,0
40492306,4049,2306,OPT,0,0
40491055,4049,1055,OPT,0,0
40491789,4049,1789,OPT,0,0
40491790,4049,1790,OPT,0,0
40491791,4049,1791,OPT,0,0
40491792,4049,1792,OPT,0,0
40491793,4049,1793,OPT,0,0
40491794,4049,1794,OPT,0,0
40491795,4049,1795,OPT,0,0
40491796,4049,1796,OPT,0,0
40501120,4050,1120,OBL,1,0
40501121,4050,1121,OBL,1,0
40501122,4050,1122,OBL,1,0
40501123,4050,1123,OBL,1,0
40501130,4050,1130,OBL,1,0
40501124,4050,1124,OBL,2,0
40501220,4050,1220,OBL,2,0
40501221,4050,1221,OBL,2,0
40501227,4050,1227,OBL,2,0
40501228,4050,1228,OBL,2,0
40501138,4050,1138,OBL,3,0
40501222,4050,1222,OBL,3,0
40501321,4050,1321,OBL,3,0
40501323,4050,1323,OBL,3,0
40501325,4050,1325,OBL,3,0
40501424,4050,1424,OBL,3,0
40501436,4050,1436,OBL,3,0
40501414,4050,1414,OBL,4,0
40501433,4050,1433,OBL,4,0
40501451,4050,1451,OBL,4,0
40501452,4050,1452,OBL,4,0
40501453,4050,1453,OBL,4,0
40501454,4050,1454,OBL,4,0
40501458,4050,1458,OBL,5,0
40501459,4050,1459,OBL,5,0
40501460,4050,1460,OBL,5,0
40501461,4050,1461,OBL,5,0
40501462,4050,1462,OBL,5,0
40501463,4050,1463,OBL,5,0
40500109,4050,0109,OBL,6,0
40501413,4050,1413,OBL,6,0
40501467,4050,1467,OBL,6,0
40501469,4050,1469,OBL,6,0
40501470,4050,1470,OBL,6,0
40501682,4050,1682,OBL,6,0
40501052,4050,1052,OBL,7,0
40501773,4050,1773,OBL,7,0
40501774,4050,1774,OBL,7,0
40502704,4050,2704,OBL,7,0
40502705,4050,2705,OBL,7,0
40502706,4050,2706,OBL,7,0
40501874,4050,1874,OBL,8,0
40501875,4050,1875,OBL,8,0
40502080,4050,2080,OBL,8,0
40502813,4050,2813,OBL,8,0
40502814,4050,2814,OBL,8,0
40501059,4050,1059,OBL,9,0
40501974,4050,1974,OBL,9,0
40502962,4050,2962,OBL,9,0
40502963,4050,2963,OBL,9,0
40502302,4050,2302,OPT,0,0
40502304,4050,2304,OPT,0,0
40502305,4050,2305,OPT,0,0
40502306,4050,2306,OPT,0,0
40502307,4050,2307,OPT,0,0
40502308,4050,2308,OPT,0,0
40501055,4050,1055,OPT,0,0
40501789,4050,1789,OPT,0,0
40501790,4050,1790,OPT,0,0
40501791,4050,1791,OPT,0,0
40501792,4050,1792,OPT,0,0
40501793,4050,1793,OPT,0,0
40501794,4050,1794,OPT,0,0
40501795,4050,1795,OPT,0,0
40501796,4050,1796,OPT,0,0
40511120,4051,1120,OBL,1,0
40511121,4051,1121,OBL,1,0
40511122,4051,1122,OBL,1,0
40511123,4051,1123,OBL,1,0
40511130,4051,1130,OBL,1,0
40511124,4051,1124,OBL,2,0
40511220,4051,1220,OBL,2,0
40511221,4051,1221,OBL,2,0
40511227,4051,1227,OBL,2,0
40511228,4051,1228,OBL,2,0
40511138,4051,1138,OBL,3,0
40511222,4051,1222,OBL,3,0
40511321,4051,1321,OBL,3,0
40511323,4051,1323,OBL,3,0
40511325,4051,1325,OBL,3,0
40511424,4051,1424,OBL,3,0
40511436,4051,1436,OBL,3,0
40511414,4051,1414,OBL,4,0
40511433,4051,1433,OBL,4,0
40511451,4051,1451,OBL,4,0
40511452,4051,1452,OBL,4,0
40511453,4051,1453,OBL,4,0
40511454,4051,1454,OBL,4,0
40511458,4051,1458,OBL,5,0
40511459,4051,1459,OBL,5,0
40511460,4051,1460,OBL,5,0
40511461,4051,1461,OBL,5,0
40511462,4051,1462,OBL,5,0
40511463,4051,1463,OBL,5,0
40510109,4051,0109,OBL,6,0
40511413,4051,1413,OBL,6,0
40511467,4051,1467,OBL,6,0
40511469,4051,1469,OBL,6,0
40511470,4051,1470,OBL,6,0
40511682,4051,1682,OBL,6,0
40511052,4051,1052,OBL,7,0
40511773,4051,1773,OBL,7,0
40511774,4051,1774,OBL,7,0
40512704,4051,2704,OBL,7,0
40512705,4051,2705,OBL,7,0
40512706,4051,2706,OBL,7,0
40511874,4051,1874,OBL,8,0
40511875,4051,1875,OBL,8,0
40512080,4051,2080,OBL,8,0
40512813,4051,2813,OBL,8,0
40512814,4051,2814,OBL,8,0
40511059,4051,1059,OBL,9,0
40511974,4051,1974,OBL,9,0
40512962,4051,2962,OBL,9,0
40512963,4051,2963,OBL,9,0
40510674,4051,0674,OPT,0,0
40512302,4051,2302,OPT,0,0
40512304,4051,2304,OPT,0,0
40512305,4051,2305,OPT,0,0
40512306,4051,2306,OPT,0,0
40512309,4051,2309,OPT,0,0
40512310,4051,2310,OPT,0,0
40511055,4051,1055,OPT,0,0
40511789,4051,1789,OPT,0,0
40511790,4051,1790,OPT,0,0
40511791,4051,1791,OPT,0,0
40511792,4051,1792,OPT,0,0
40511793,4051,1793,OPT,0,0
40511794,4051,1794,OPT,0,0
40511795,4051,1795,OPT,0,0
40511796,4051,1796,OPT,0,0
40521120,4052,1120,OBL,1,0
40521121,4052,1121,OBL,1,0
40521122,4052,1122,OBL,1,0
40521123,4052,1123,OBL,1,0
40521130,4052,1130,OBL,1,0
40521124,4052,1124,OBL,2,0
40521220,4052,1220,OBL,2,0
40521221,4052,1221,OBL,2,0
40521227,4052,1227,OBL,2,0
40521228,4052,1228,OBL,2,0
40521138,4052,1138,OBL,3,0
40521222,4052,1222,OBL,3,0
40521321,4052,1321,OBL,3,0
40521323,4052,1323,OBL,3,0
40521325,4052,1325,OBL,3,0
40521424,4052,1424,OBL,3,0
40521436,4052,1436,OBL,3,0
40521414,4052,1414,OBL,4,0
40521433,4052,1433,OBL,4,0
40521451,4052,1451,OBL,4,0
40521452,4052,1452,OBL,4,0
40521453,4052,1453,OBL,4,0
40521454,4052,1454,OBL,4,0
40521458,4052,1458,OBL,5,0
40521459,4052,1459,OBL,5,0
40521460,4052,1460,OBL,5,0
40521461,4052,1461,OBL,5,0
40521462,4052,1462,OBL,5,0
40521463,4052,1463,OBL,5,0
40520109,4052,0109,OBL,6,0
40521413,4052,1413,OBL,6,0
40521467,4052,1467,OBL,6,0
40521469,4052,1469,OBL,6,0
40521470,4052,1470,OBL,6,0
40521682,4052,1682,OBL,6,0
40521052,4052,1052,OBL,7,0
40521773,4052,1773,OBL,7,0
40521774,4052,1774,OBL,7,0
40522704,4052,2704,OBL,7,0
40522705,4052,2705,OBL,7,0
40522706,4052,2706,OBL,7,0
40521874,4052,1874,OBL,8,0
40521875,4052,1875,OBL,8,0
40522080,4052,2080,OBL,8,0
40522813,4052,2813,OBL,8,0
40522814,4052,2814,OBL,8,0
40521059,4052,1059,OBL,9,0
40521974,4052,1974,OBL,9,0
40522962,4052,2962,OBL,9,0
40522963,4052,2963,OBL,9,0
40522055,4052,2055,OPT,0,0
40522302,4052,2302,OPT,0,0
40522304,4052,2304,OPT,0,0
40522305,4052,2305,OPT,0,0
40522306,4052,2306,OPT,0,0
40522309,4052,2309,OPT,0,0
40522311,4052,2311,OPT,0,0
40522312,4052,2312,OPT,0,0
40521055,4052,1055,OPT,0,0
40521789,4052,1789,OPT,0,0
40521790,4052,1790,OPT,0,0
40521791,4052,1791,OPT,0,0
40521792,4052,1792,OPT,0,0
40521793,4052,1793,OPT,0,0
40521794,4052,1794,OPT,0,0
40521795,4052,1795,OPT,0,0
40521796,4052,1796,OPT,0,0
40531120,4053,1120,OBL,1,0
40531121,4053,1121,OBL,1,0
40531122,4053,1122,OBL,1,0
40531123,4053,1123,OBL,1,0
40531130,4053,1130,OBL,1,0
40531124,4053,1124,OBL,2,0
40531220,4053,1220,OBL,2,0
40531221,4053,1221,OBL,2,0
40531227,4053,1227,OBL,2,0
40531228,4053,1228,OBL,2,0
40531138,4053,1138,OBL,3,0
40531222,4053,1222,OBL,3,0
40531321,4053,1321,OBL,3,0
40531323,4053,1323,OBL,3,0
40531325,4053,1325,OBL,3,0
40531424,4053,1424,OBL,3,0
40531436,4053,1436,OBL,3,0
40531414,4053,1414,OBL,4,0
40531433,4053,1433,OBL,4,0
40531451,4053,1451,OBL,4,0
40531452,4053,1452,OBL,4,0
40531453,4053,1453,OBL,4,0
40531454,4053,1454,OBL,4,0
40531458,4053,1458,OBL,5,0
